"Date (+01)","Instrument","Trade ID","Order ID","Side","Quantity","Price","Volume","Fee","Rebate","Total"
"2018-02-15 1:37:13","BCN/BTC","195672081","17282526071","sell","5000","0.0000005777","0.002888500","0.000000000","0.000000288","0.002888788"
"2018-02-15 1:36:44","BCN/BTC","195671630","17282476437","sell","5000","0.0000005777","0.002888500","0.000000000","0.000000288","0.002888788"
"2018-02-15 1:36:24","BCN/BTC","195671286","17282437539","sell","3200","0.0000005777","0.001848640","0.000000000","0.000000184","0.001848824"
"2018-02-15 1:36:00","BCN/BTC","195670962","17282392251","sell","3200","0.0000005777","0.001848640","0.000000000","0.000000184","0.001848824"
"2018-02-15 1:35:37","BCN/BTC","195670677","17282275797","sell","1800","0.0000005776","0.001039680","0.000000000","0.000000103","0.001039783"
"2018-02-15 1:35:12","BCN/BTC","195670356","17282275797","sell","3200","0.0000005776","0.001848320","0.000000000","0.000000184","0.001848504"
"2018-02-15 1:34:50","BCN/BTC","195669974","17282249193","sell","3200","0.0000005777","0.001848640","0.000000000","0.000000184","0.001848824"
"2018-02-15 1:34:28","BCN/BTC","195669667","17282192231","sell","3200","0.0000005777","0.001848640","0.000000000","0.000000184","0.001848824"
"2018-02-15 1:33:45","BCN/BTC","195669067","17282107151","sell","1800","0.0000005777","0.001039860","0.000000000","0.000000103","0.001039963"
"2018-02-15 1:33:43","BCN/BTC","195669019","17282107151","sell","3200","0.0000005777","0.001848640","0.000000000","0.000000184","0.001848824"
"2018-02-15 1:33:21","BCN/BTC","195668762","17282068778","sell","5000","0.0000005777","0.002888500","0.000000000","0.000000288","0.002888788"
"2018-02-15 1:32:58","BCN/BTC","195668498","17282013904","sell","5000","0.0000005777","0.002888500","0.000000000","0.000000288","0.002888788"
"2018-02-15 1:32:34","BCN/BTC","195668202","17281961225","sell","5000","0.0000005777","0.002888500","0.000000000","0.000000288","0.002888788"
"2018-02-15 1:32:10","BCN/BTC","195667952","17281873267","sell","4900","0.0000005777","0.002830730","0.000000000","0.000000283","0.002831013"
"2018-02-15 1:32:04","BCN/BTC","195667854","17281873267","sell","100","0.0000005777","0.000057770","0.000000000","0.000000005","0.000057775"
"2018-02-15 1:31:27","BCN/BTC","195667391","17281765473","sell","3600","0.0000005778","0.002080080","0.000000000","0.000000208","0.002080288"
"2018-02-15 1:30:17","BCN/BTC","195665526","17281660022","sell","5000","0.0000005778","0.002889000","0.000000000","0.000000288","0.002889288"
"2018-02-15 1:29:42","BCN/BTC","195664765","17281616478","sell","5000","0.0000005778","0.002889000","0.000000000","0.000000288","0.002889288"
"2018-02-15 1:29:04","BCN/BTC","195664312","17281572990","sell","100","0.0000005778","0.000057780","0.000000000","0.000000005","0.000057785"
"2018-02-15 1:28:46","BCN/BTC","195664064","17281519811","sell","1000","0.0000005778","0.000577800","0.000000000","0.000000057","0.000577857"
"2018-02-15 1:28:14","BCN/BTC","195663691","17281057279","sell","4900","0.0000005778","0.002831220","0.000000000","0.000000283","0.002831503"
"2018-02-15 1:28:12","BCN/BTC","195663641","17281057279","sell","100","0.0000005778","0.000057780","0.000000000","0.000000005","0.000057785"
"2018-02-15 1:24:18","BCN/BTC","195660432","17281010841","sell","2500","0.0000005778","0.001444500","0.000000000","0.000000144","0.001444644"
"2018-02-15 1:23:53","BCN/BTC","195660086","17280859689","sell","1000","0.0000005778","0.000577800","0.000000000","0.000000057","0.000577857"
"2018-02-15 1:22:00","BCN/BTC","195658647","17280545475","sell","900","0.0000005778","0.000520020","0.000000000","0.000000052","0.000520072"
"2018-02-15 1:20:11","BCN/BTC","195656989","17280477392","sell","5000","0.0000005777","0.002888500","0.000000000","0.000000288","0.002888788"
"2018-02-15 1:19:39","BCN/BTC","195656517","17279399235","sell","3100","0.0000005776","0.001790560","0.000000000","0.000000179","0.001790739"
"2018-02-15 1:18:19","BCN/BTC","195655288","17279399235","sell","100","0.0000005776","0.000057760","0.000000000","0.000000005","0.000057765"
"2018-02-15 1:15:52","BCN/BTC","195653335","17279399235","sell","400","0.0000005776","0.000231040","0.000000000","0.000000023","0.000231063"
"2018-02-15 1:11:40","BCN/BTC","195650367","17279399235","sell","1400","0.0000005776","0.000808640","0.000000000","0.000000080","0.000808720"
"2018-02-15 1:09:37","BCN/BTC","195648828","17279258649","sell","5000","0.0000005778","0.002889000","0.000000000","0.000000288","0.002889288"
"2018-02-15 1:09:14","BCN/BTC","195648508","17278802486","sell","5000","0.0000005776","0.002888000","0.000000000","0.000000288","0.002888288"
"2018-02-15 1:05:21","BCN/BTC","195645460","17278695615","sell","5000","0.0000005778","0.002889000","0.000000000","0.000000288","0.002889288"
"2018-02-15 1:04:29","BCN/BTC","195644261","17270820029","sell","3000","0.0000005776","0.001732800","0.000000000","0.000000173","0.001732973"
"2018-02-14 23:54:34","BCN/BTC","195593386","17270820029","sell","2000","0.0000005776","0.001155200","0.000000000","0.000000115","0.001155315"
"2018-02-14 23:53:48","BCN/BTC","195592843","17270578537","sell","5000","0.0000005776","0.002888000","0.000000000","0.000000288","0.002888288"
"2018-02-14 23:51:53","BCN/BTC","195591418","17270477538","sell","5000","0.0000005776","0.002888000","0.000000000","0.000000288","0.002888288"
"2018-02-14 23:51:09","BCN/BTC","195590938","17269599878","sell","5000","0.0000005776","0.002888000","0.000000000","0.000000288","0.002888288"
"2018-02-14 23:43:28","BCN/BTC","195585218","17269448526","sell","1500","0.0000005781","0.000867150","0.000000000","0.000000086","0.000867236"
"2018-02-14 23:42:50","BCN/BTC","195584674","17269367387","sell","3600","0.0000005782","0.002081520","0.000000000","0.000000208","0.002081728"
"2018-02-14 23:42:23","BCN/BTC","195584206","17269299699","sell","5000","0.0000005782","0.002891000","0.000000000","0.000000289","0.002891289"
"2018-02-14 23:41:56","BCN/BTC","195583880","17269241680","sell","5000","0.0000005782","0.002891000","0.000000000","0.000000289","0.002891289"
"2018-02-14 23:41:27","BCN/BTC","195583564","17269177492","sell","5000","0.0000005788","0.002894000","0.000000000","0.000000289","0.002894289"
"2018-02-14 23:41:01","BCN/BTC","195583290","17269129565","sell","3300","0.0000005788","0.001910040","0.000000000","0.000000191","0.001910231"
"2018-02-14 23:40:58","BCN/BTC","195583262","17269129565","sell","1700","0.0000005788","0.000983960","0.000000000","0.000000098","0.000984058"
"2018-02-14 23:40:08","BCN/BTC","195582590","17268995069","sell","5000","0.0000005793","0.002896500","0.000000000","0.000000289","0.002896789"
"2018-02-14 23:38:28","BCN/BTC","195581334","17268798739","sell","5000","0.0000005799","0.002899500","0.000000000","0.000000289","0.002899789"
"2018-02-14 23:37:21","BCN/BTC","195580450","17268648873","sell","5000","0.0000005793","0.002896500","0.000000000","0.000000289","0.002896789"
"2018-02-14 23:36:56","BCN/BTC","195580072","17268585459","sell","1000","0.0000005798","0.000579800","0.000000000","0.000000057","0.000579857"
"2018-02-14 23:36:45","BCN/BTC","195579943","17268568027","sell","5000","0.0000005794","0.002897000","0.000000000","0.000000289","0.002897289"
"2018-02-14 23:36:42","BCN/BTC","195579895","17268556957","sell","100","0.0000005793","0.000057930","0.000000000","0.000000005","0.000057935"
"2018-02-14 23:36:34","BCN/BTC","195579801","17268545497","sell","500","0.0000005792","0.000289600","0.000000000","0.000000028","0.000289628"
"2018-02-14 23:36:05","BCN/BTC","195579408","17268479785","sell","5000","0.0000005800","0.002900000","0.000000000","0.000000290","0.002900290"
"2018-02-14 23:35:38","BCN/BTC","195578988","17268399516","sell","5000","0.0000005792","0.002896000","0.000000000","0.000000289","0.002896289"
"2018-02-14 23:35:11","BCN/BTC","195578603","17268355640","sell","5000","0.0000005799","0.002899500","0.000000000","0.000000289","0.002899789"
"2018-02-14 23:34:51","BCN/BTC","195578278","17268319907","sell","100","0.0000005795","0.000057950","0.000000000","0.000000005","0.000057955"
"2018-02-14 23:34:51","BCN/BTC","195578273","17268319907","sell","100","0.0000005795","0.000057950","0.000000000","0.000000005","0.000057955"
"2018-02-14 23:34:51","BCN/BTC","195578272","17268319907","sell","100","0.0000005795","0.000057950","0.000000000","0.000000005","0.000057955"
"2018-02-14 23:34:51","BCN/BTC","195578271","17268319907","sell","100","0.0000005795","0.000057950","0.000000000","0.000000005","0.000057955"
"2018-02-14 23:34:51","BCN/BTC","195578270","17268319907","sell","100","0.0000005795","0.000057950","0.000000000","0.000000005","0.000057955"
"2018-02-14 23:34:51","BCN/BTC","195578268","17268319907","sell","100","0.0000005795","0.000057950","0.000000000","0.000000005","0.000057955"
"2018-02-14 23:34:51","BCN/BTC","195578266","17268319907","sell","100","0.0000005795","0.000057950","0.000000000","0.000000005","0.000057955"
"2018-02-14 23:34:51","BCN/BTC","195578264","17268319907","sell","100","0.0000005795","0.000057950","0.000000000","0.000000005","0.000057955"
"2018-02-14 23:34:51","BCN/BTC","195578262","17268319907","sell","100","0.0000005795","0.000057950","0.000000000","0.000000005","0.000057955"
"2018-02-14 23:34:51","BCN/BTC","195578260","17268319907","sell","100","0.0000005795","0.000057950","0.000000000","0.000000005","0.000057955"
"2018-02-14 23:34:42","BCN/BTC","195578120","17268267679","sell","5000","0.0000005793","0.002896500","0.000000000","0.000000289","0.002896789"
"2018-02-14 23:34:11","BCN/BTC","195577571","17268200693","sell","5000","0.0000005787","0.002893500","0.000000000","0.000000289","0.002893789"
"2018-02-14 23:32:04","BCN/BTC","195575656","17267929487","sell","1000","0.0000005787","0.000578700","0.000000000","0.000000057","0.000578757"
"2018-02-14 23:31:49","BCN/BTC","195575268","17267902194","sell","5000","0.0000005786","0.002893000","0.000000000","0.000000289","0.002893289"
"2018-02-14 23:31:33","BCN/BTC","195575069","17267860304","sell","5000","0.0000005786","0.002893000","0.000000000","0.000000289","0.002893289"
"2018-02-14 23:31:13","BCN/BTC","195574715","17267812664","sell","5000","0.0000005786","0.002893000","0.000000000","0.000000289","0.002893289"
"2018-02-14 23:30:51","BCN/BTC","195574271","17267752729","sell","5000","0.0000005786","0.002893000","0.000000000","0.000000289","0.002893289"
"2018-02-14 23:30:07","BCN/BTC","195573642","17267674209","sell","5000","0.0000005783","0.002891500","0.000002892","0.000000000","0.002888608"
"2018-02-14 23:29:59","BCN/BTC","195573546","17267553663","sell","5000","0.0000005783","0.002891500","0.000000000","0.000000289","0.002891789"
"2018-02-14 23:26:14","BCN/BTC","195570364","17267014867","sell","5000","0.0000005782","0.002891000","0.000000000","0.000000289","0.002891289"
"2018-02-14 23:24:06","BCN/BTC","195568439","17266736824","sell","5000","0.0000005788","0.002894000","0.000000000","0.000000289","0.002894289"
"2018-02-14 23:23:02","BCN/BTC","195567525","17266701383","sell","5000","0.0000005787","0.002893500","0.000000000","0.000000289","0.002893789"
"2018-02-14 23:22:19","BCN/BTC","195566938","17266615059","sell","5000","0.0000005796","0.002898000","0.000000000","0.000000289","0.002898289"
"2018-02-14 23:21:44","BCN/BTC","195566420","17266448065","sell","5000","0.0000005781","0.002890500","0.000000000","0.000000289","0.002890789"
"2018-02-14 22:52:39","BCN/BTC","195543782","17262826356","sell","3300","0.0000005690","0.001877700","0.000001878","0.000000000","0.001875822"
"2018-02-14 22:52:39","BCN/BTC","195543781","17262826356","sell","500","0.0000005691","0.000284550","0.000000285","0.000000000","0.000284265"
"2018-02-14 22:52:39","BCN/BTC","195543780","17262826356","sell","500","0.0000005692","0.000284600","0.000000285","0.000000000","0.000284315"
"2018-02-14 22:52:39","BCN/BTC","195543779","17262826356","sell","700","0.0000005694","0.000398580","0.000000399","0.000000000","0.000398181"
"2018-02-14 22:25:42","BCN/BTC","195519328","17259499133","sell","2300","0.0000005690","0.001308700","0.000001309","0.000000000","0.001307391"
"2018-02-14 22:25:42","BCN/BTC","195519327","17259499133","sell","500","0.0000005692","0.000284600","0.000000285","0.000000000","0.000284315"
"2018-02-14 22:25:42","BCN/BTC","195519326","17259499133","sell","1000","0.0000005693","0.000569300","0.000000570","0.000000000","0.000568730"
"2018-02-14 22:25:42","BCN/BTC","195519325","17259499133","sell","500","0.0000005697","0.000284850","0.000000285","0.000000000","0.000284565"
"2018-02-14 22:25:42","BCN/BTC","195519324","17259499133","sell","700","0.0000005703","0.000399210","0.000000400","0.000000000","0.000398810"
"2018-02-14 14:07:41","BCN/BTC","195056302","17204650237","buy","1000","0.0000005484","0.000548400","0.000000549","0.000000000","-0.000548949"
"2018-02-14 14:07:03","BCN/BTC","195055705","17204582102","buy","1000","0.0000005484","0.000548400","0.000000549","0.000000000","-0.000548949"
"2018-02-14 14:06:51","BCN/BTC","195055404","17204560557","buy","1000","0.0000005484","0.000548400","0.000000549","0.000000000","-0.000548949"
"2018-02-14 14:06:13","BCN/BTC","195054762","17204419402","buy","1000","0.0000005485","0.000548500","0.000000000","0.000000054","-0.000548446"
"2018-02-14 14:04:57","BCN/BTC","195053328","17204368156","buy","1000","0.0000005482","0.000548200","0.000000549","0.000000000","-0.000548749"
"2018-02-14 14:04:50","BCN/BTC","195053230","17204340627","buy","1000","0.0000005483","0.000548300","0.000000000","0.000000054","-0.000548246"
"2018-02-14 14:02:35","BCN/BTC","195051293","17204131667","buy","1000","0.0000005479","0.000547900","0.000000000","0.000000054","-0.000547846"
"2018-02-14 14:02:13","BCN/BTC","195050984","17204092042","buy","1000","0.0000005481","0.000548100","0.000000000","0.000000054","-0.000548046"
"2018-02-14 14:01:10","BCN/BTC","195049890","17203987176","buy","1000","0.0000005483","0.000548300","0.000000000","0.000000054","-0.000548246"
"2018-02-14 13:58:43","BCN/BTC","195047620","17203747848","buy","1000","0.0000005485","0.000548500","0.000000000","0.000000054","-0.000548446"
"2018-02-14 10:57:41","BCN/BTC","194883413","17186053302","buy","1500","0.0000005427","0.000814050","0.000000000","0.000000081","-0.000813969"
"2018-02-14 10:52:33","BCN/BTC","194879790","17185347212","buy","1300","0.0000005426","0.000705380","0.000000000","0.000000070","-0.000705310"
"2018-02-14 10:52:14","BCN/BTC","194879588","17185347212","buy","100","0.0000005426","0.000054260","0.000000000","0.000000005","-0.000054255"
"2018-02-14 10:51:33","BCN/BTC","194879098","17185347212","buy","100","0.0000005426","0.000054260","0.000000000","0.000000005","-0.000054255"
"2018-02-14 10:33:59","BCN/BTC","194867046","17183880113","buy","600","0.0000005424","0.000325440","0.000000000","0.000000032","-0.000325408"
"2018-02-14 10:29:51","BCN/BTC","194863752","17183501930","buy","1500","0.0000005424","0.000813600","0.000000814","0.000000000","-0.000814414"
"2018-02-14 10:29:49","BCN/BTC","194863704","17183484020","buy","1500","0.0000005430","0.000814500","0.000000000","0.000000081","-0.000814419"
"2018-02-14 10:29:26","BCN/BTC","194863470","17183429461","buy","1500","0.0000005440","0.000816000","0.000000000","0.000000081","-0.000815919"
"2018-02-14 10:28:56","BCN/BTC","194863103","17183389189","buy","1500","0.0000005440","0.000816000","0.000000000","0.000000081","-0.000815919"
"2018-02-14 10:25:51","BCN/BTC","194860874","17183119618","buy","1500","0.0000005428","0.000814200","0.000000000","0.000000081","-0.000814119"
"2018-02-14 10:25:19","BCN/BTC","194860427","17183055949","buy","1500","0.0000005428","0.000814200","0.000000000","0.000000081","-0.000814119"
"2018-02-14 10:24:00","BCN/BTC","194859543","17182954623","buy","200","0.0000005431","0.000108620","0.000000109","0.000000000","-0.000108729"
"2018-02-14 10:23:31","BCN/BTC","194859183","17182809485","buy","1500","0.0000005432","0.000814800","0.000000000","0.000000081","-0.000814719"
"2018-02-14 10:21:17","BCN/BTC","194857631","17182497330","buy","1500","0.0000005441","0.000816150","0.000000000","0.000000081","-0.000816069"
"2018-02-14 10:12:51","BCN/BTC","194851470","17181922600","buy","1500","0.0000005425","0.000813750","0.000000814","0.000000000","-0.000814564"
"2018-02-14 10:12:39","BCN/BTC","194851340","17181901612","buy","1300","0.0000005425","0.000705250","0.000000706","0.000000000","-0.000705956"
"2018-02-14 10:12:39","BCN/BTC","194851339","17181901612","buy","100","0.0000005421","0.000054210","0.000000055","0.000000000","-0.000054265"
"2018-02-14 10:12:39","BCN/BTC","194851338","17181901612","buy","100","0.0000005421","0.000054210","0.000000055","0.000000000","-0.000054265"
"2018-02-14 10:10:08","BCN/BTC","194849274","17181664962","buy","1500","0.0000005426","0.000813900","0.000000814","0.000000000","-0.000814714"
"2018-02-14 10:09:56","BCN/BTC","194849083","17181646697","buy","1500","0.0000005426","0.000813900","0.000000814","0.000000000","-0.000814714"
"2018-02-14 10:09:44","BCN/BTC","194848893","17181629906","buy","1500","0.0000005426","0.000813900","0.000000814","0.000000000","-0.000814714"
"2018-02-14 10:09:32","BCN/BTC","194848729","17181614615","buy","1500","0.0000005426","0.000813900","0.000000814","0.000000000","-0.000814714"
"2018-02-14 10:09:20","BCN/BTC","194848545","17181596716","buy","1500","0.0000005426","0.000813900","0.000000814","0.000000000","-0.000814714"
"2018-02-14 10:09:05","BCN/BTC","194848370","17181575270","buy","1000","0.0000005426","0.000542600","0.000000543","0.000000000","-0.000543143"
"2018-02-14 10:08:50","BCN/BTC","194848212","17181550983","buy","1000","0.0000005426","0.000542600","0.000000543","0.000000000","-0.000543143"
"2018-02-14 10:05:48","BCN/BTC","194845871","17181267662","buy","4900","0.0000005426","0.002658740","0.000002659","0.000000000","-0.002661399"
"2018-02-14 10:05:48","BCN/BTC","194845870","17181267662","buy","100","0.0000005426","0.000054260","0.000000055","0.000000000","-0.000054315"
"2018-02-14 9:03:59","BCN/BTC","194790924","17175429327","buy","200","0.0000005445","0.000108900","0.000000000","0.000000010","-0.000108890"
"2018-02-14 9:03:53","BCN/BTC","194790866","17175429327","buy","2200","0.0000005445","0.001197900","0.000000000","0.000000119","-0.001197781"
"2018-02-14 8:59:10","BCN/BTC","194786819","17174910518","buy","5000","0.0000005441","0.002720500","0.000000000","0.000000272","-0.002720228"
"2018-02-14 8:57:38","BCN/BTC","194785383","17174833647","buy","100","0.0000005440","0.000054400","0.000000000","0.000000005","-0.000054395"
"2018-02-14 7:37:16","BCN/BTC","194709677","17166802777","buy","100","0.0000005490","0.000054900","0.000000055","0.000000000","-0.000054955"
"2018-02-14 7:37:16","BCN/BTC","194709676","17166802777","buy","5500","0.0000005490","0.003019500","0.000003020","0.000000000","-0.003022520"
"2018-02-14 7:37:16","BCN/BTC","194709675","17166802777","buy","124800","0.0000005490","0.068515200","0.000068516","0.000000000","-0.068583716"
"2018-02-14 7:37:16","BCN/BTC","194709674","17166802777","buy","5000","0.0000005490","0.002745000","0.000002745","0.000000000","-0.002747745"
"2018-02-14 7:37:16","BCN/BTC","194709673","17166802777","buy","100","0.0000005489","0.000054890","0.000000055","0.000000000","-0.000054945"
"2018-02-14 7:37:16","BCN/BTC","194709672","17166802777","buy","9600","0.0000005488","0.005268480","0.000005269","0.000000000","-0.005273749"
"2018-02-14 7:37:16","BCN/BTC","194709671","17166802777","buy","17900","0.0000005485","0.009818150","0.000009819","0.000000000","-0.009827969"
"2018-02-14 7:37:16","BCN/BTC","194709670","17166802777","buy","300","0.0000005485","0.000164550","0.000000165","0.000000000","-0.000164715"
"2018-02-14 7:37:16","BCN/BTC","194709669","17166802777","buy","32800","0.0000005484","0.017987520","0.000017988","0.000000000","-0.018005508"
"2018-02-14 7:37:16","BCN/BTC","194709668","17166802777","buy","300","0.0000005480","0.000164400","0.000000165","0.000000000","-0.000164565"
"2018-02-14 7:37:16","BCN/BTC","194709667","17166802777","buy","1000","0.0000005477","0.000547700","0.000000548","0.000000000","-0.000548248"
"2018-02-14 7:37:16","BCN/BTC","194709666","17166802777","buy","300","0.0000005476","0.000164280","0.000000165","0.000000000","-0.000164445"
"2018-02-14 7:37:16","BCN/BTC","194709665","17166802777","buy","300","0.0000005470","0.000164100","0.000000165","0.000000000","-0.000164265"
"2018-02-14 7:37:16","BCN/BTC","194709664","17166802777","buy","300","0.0000005465","0.000163950","0.000000164","0.000000000","-0.000164114"
"2018-02-14 7:37:16","BCN/BTC","194709663","17166802777","buy","300","0.0000005461","0.000163830","0.000000164","0.000000000","-0.000163994"
"2018-02-14 7:37:16","BCN/BTC","194709662","17166802777","buy","600","0.0000005461","0.000327660","0.000000328","0.000000000","-0.000327988"
"2018-02-14 7:37:16","BCN/BTC","194709661","17166802777","buy","300","0.0000005456","0.000163680","0.000000164","0.000000000","-0.000163844"
"2018-02-14 7:37:16","BCN/BTC","194709660","17166802777","buy","500","0.0000005456","0.000272800","0.000000273","0.000000000","-0.000273073"
"2018-02-14 7:35:48","BCN/BTC","194708490","17166655117","buy","2600","0.0000005484","0.001425840","0.000001426","0.000000000","-0.001427266"
