"Date (+01)","Instrument","Order ID","Side","Type","Total","Executed","Price","Status"
"2018-02-06 9:56:49","BCN/BTC","16072059908","sell","limit","1000","1000","0.0000004977","filled"
"2018-02-06 10:35:09","BCN/BTC","16075667304","sell","limit","5000","5000","0.0000004876","filled"
"2018-02-06 10:35:03","BCN/BTC","16075660217","sell","limit","5000","0","0.0000004876","canceled"
"2018-02-06 10:34:57","BCN/BTC","16075651652","sell","limit","5000","0","0.0000004878","canceled"
"2018-02-06 10:34:51","BCN/BTC","16075641649","sell","limit","5000","0","0.0000004879","canceled"
"2018-02-06 10:34:45","BCN/BTC","16075632433","sell","limit","5000","0","0.0000004880","canceled"
"2018-02-06 10:34:39","BCN/BTC","16075623434","sell","limit","5000","0","0.0000004881","canceled"
"2018-02-06 10:34:33","BCN/BTC","16075611950","sell","limit","5000","0","0.0000004882","canceled"
"2018-02-06 10:34:27","BCN/BTC","16075601599","sell","limit","5000","0","0.0000004883","canceled"
"2018-02-06 10:34:21","BCN/BTC","16075592578","sell","limit","5000","0","0.0000004884","canceled"
"2018-02-06 10:34:15","BCN/BTC","16075583198","sell","limit","5000","0","0.0000004885","canceled"
"2018-02-06 10:34:09","BCN/BTC","16075572493","sell","limit","5000","0","0.0000004886","canceled"
"2018-02-06 10:34:00","BCN/BTC","16075559794","sell","limit","5000","0","0.0000004887","canceled"
"2018-02-06 10:33:54","BCN/BTC","16075548074","sell","limit","5000","0","0.0000004889","canceled"
"2018-02-06 10:33:48","BCN/BTC","16075535476","sell","limit","5000","0","0.0000004887","canceled"
"2018-02-06 10:33:42","BCN/BTC","16075525536","sell","limit","5000","0","0.0000004890","canceled"
"2018-02-06 10:33:36","BCN/BTC","16075515896","sell","limit","5000","0","0.0000004888","canceled"
"2018-02-06 10:33:30","BCN/BTC","16075506015","sell","limit","5000","0","0.0000004906","canceled"
"2018-02-06 10:33:24","BCN/BTC","16075494982","sell","limit","5000","0","0.0000004906","canceled"
"2018-02-06 10:33:18","BCN/BTC","16075488789","sell","limit","5000","0","0.0000004904","canceled"
"2018-02-06 10:33:12","BCN/BTC","16075479697","sell","limit","5000","0","0.0000004906","canceled"
"2018-02-06 10:33:07","BCN/BTC","16075470535","sell","limit","5000","0","0.0000004904","canceled"
"2018-02-06 10:33:00","BCN/BTC","16075460049","sell","limit","5000","0","0.0000004904","canceled"
"2018-02-06 10:32:54","BCN/BTC","16075449354","sell","limit","5000","0","0.0000004906","canceled"
"2018-02-06 10:32:48","BCN/BTC","16075439309","sell","limit","5000","0","0.0000004904","canceled"
"2018-02-06 10:32:42","BCN/BTC","16075430631","sell","limit","5000","0","0.0000004904","canceled"
"2018-02-06 10:32:36","BCN/BTC","16075420988","sell","limit","5000","0","0.0000004906","canceled"
"2018-02-06 10:32:30","BCN/BTC","16075409421","sell","limit","5000","0","0.0000004904","canceled"
"2018-02-06 10:32:24","BCN/BTC","16075398084","sell","limit","5000","0","0.0000004906","canceled"
"2018-02-06 10:32:18","BCN/BTC","16075391327","sell","limit","5000","0","0.0000004904","canceled"
"2018-02-06 10:32:12","BCN/BTC","16075381224","sell","limit","5000","0","0.0000004906","canceled"
"2018-02-06 10:32:05","BCN/BTC","16075367706","sell","limit","5000","0","0.0000004896","canceled"
"2018-02-06 10:31:51","BCN/BTC","16075345111","sell","limit","5000","400","0.0000004897","canceled"
"2018-02-06 10:30:55","BCN/BTC","16075258524","sell","limit","5000","5000","0.0000004897","filled"
"2018-02-06 10:30:49","BCN/BTC","16075246801","sell","limit","5000","0","0.0000004898","canceled"
"2018-02-06 10:30:43","BCN/BTC","16075237627","sell","limit","5000","0","0.0000004901","canceled"
"2018-02-06 10:30:37","BCN/BTC","16075226138","sell","limit","5000","0","0.0000004899","canceled"
"2018-02-06 10:30:31","BCN/BTC","16075212993","sell","limit","5000","0","0.0000004900","canceled"
"2018-02-06 10:30:28","BCN/BTC","16075205778","sell","limit","5000","0","0.0000004906","canceled"
"2018-02-06 10:30:22","BCN/BTC","16075199039","sell","limit","1000","0","0.0000004906","canceled"
"2018-02-06 10:30:09","BCN/BTC","16075176389","sell","limit","1000","200","0.0000004878","filled"
"2018-02-06 10:30:00","BCN/BTC","16075161806","sell","limit","5000","5000","0.0000004875","filled"
"2018-02-06 10:29:54","BCN/BTC","16075146738","sell","limit","5000","0","0.0000004877","canceled"
"2018-02-06 10:29:40","BCN/BTC","16075123427","sell","limit","5000","0","0.0000004878","canceled"
"2018-02-06 10:29:34","BCN/BTC","16075113801","sell","limit","5000","4800","0.0000004879","canceled"
"2018-02-06 10:29:28","BCN/BTC","16075104165","sell","limit","5000","0","0.0000004884","canceled"
"2018-02-06 10:29:20","BCN/BTC","16075093538","sell","limit","1000","1000","0.0000004851","filled"
"2018-02-06 10:29:17","BCN/BTC","16075087340","sell","limit","5000","3300","0.0000004849","filled"
"2018-02-06 10:29:09","BCN/BTC","16075070774","sell","limit","1000","100","0.0000004849","filled"
"2018-02-06 10:28:58","BCN/BTC","16075051585","sell","limit","5000","5000","0.0000004846","filled"
"2018-02-06 10:28:52","BCN/BTC","16075039854","sell","limit","5000","5000","0.0000004848","filled"
"2018-02-06 10:28:47","BCN/BTC","16075028156","sell","limit","5000","0","0.0000004846","canceled"
"2018-02-06 10:28:40","BCN/BTC","16075016685","sell","limit","5000","0","0.0000004845","canceled"
"2018-02-06 10:28:34","BCN/BTC","16075006702","sell","limit","5000","200","0.0000004846","canceled"
"2018-02-06 10:28:32","BCN/BTC","16075003525","sell","limit","5000","0","0.0000004848","canceled"
"2018-02-06 10:28:19","BCN/BTC","16074983264","sell","limit","1000","0","0.0000004848","canceled"
"2018-02-06 10:28:16","BCN/BTC","16074977524","sell","limit","5000","0","0.0000004846","canceled"
"2018-02-06 10:27:46","BCN/BTC","16074920770","sell","limit","1000","0","0.0000004846","canceled"
"2018-02-06 10:27:43","BCN/BTC","16074916254","sell","limit","5000","0","0.0000004848","canceled"
"2018-02-06 10:27:37","BCN/BTC","16074908757","sell","limit","1000","0","0.0000004848","canceled"
"2018-02-06 10:27:34","BCN/BTC","16074903388","sell","limit","5000","0","0.0000004846","canceled"
"2018-02-06 10:27:28","BCN/BTC","16074894131","sell","limit","1000","0","0.0000004846","canceled"
"2018-02-06 10:27:25","BCN/BTC","16074889933","sell","limit","5000","0","0.0000004848","canceled"
"2018-02-06 10:27:19","BCN/BTC","16074882158","sell","limit","1000","0","0.0000004848","canceled"
"2018-02-06 10:27:16","BCN/BTC","16074877220","sell","limit","5000","0","0.0000004846","canceled"
"2018-02-06 10:27:07","BCN/BTC","16074862949","sell","limit","1000","0","0.0000004846","canceled"
"2018-02-06 10:27:03","BCN/BTC","16074858851","sell","limit","5000","0","0.0000004848","canceled"
"2018-02-06 10:26:57","BCN/BTC","16074851040","sell","limit","1000","0","0.0000004848","canceled"
"2018-02-06 10:26:54","BCN/BTC","16074845869","sell","limit","5000","0","0.0000004846","canceled"
"2018-02-06 10:26:48","BCN/BTC","16074836485","sell","limit","1000","0","0.0000004846","canceled"
"2018-02-06 10:26:45","BCN/BTC","16074832258","sell","limit","5000","0","0.0000004848","canceled"
"2018-02-06 10:26:39","BCN/BTC","16074826575","sell","limit","1000","0","0.0000004848","canceled"
"2018-02-06 10:26:36","BCN/BTC","16074821959","sell","limit","5000","0","0.0000004846","canceled"
"2018-02-06 10:26:30","BCN/BTC","16074813470","sell","limit","1000","0","0.0000004846","canceled"
"2018-02-06 10:26:27","BCN/BTC","16074808889","sell","limit","5000","0","0.0000004846","canceled"
"2018-02-06 10:26:21","BCN/BTC","16074801396","sell","limit","1000","0","0.0000004846","canceled"
"2018-02-06 10:26:18","BCN/BTC","16074797089","sell","limit","5000","0","0.0000004847","canceled"
"2018-02-06 10:26:12","BCN/BTC","16074785634","sell","limit","1000","0","0.0000004847","canceled"
"2018-02-06 10:26:09","BCN/BTC","16074780273","sell","limit","5000","0","0.0000004850","canceled"
"2018-02-06 10:26:03","BCN/BTC","16074771692","sell","limit","1000","0","0.0000004850","canceled"
"2018-02-06 10:26:00","BCN/BTC","16074768019","sell","limit","5000","0","0.0000004847","canceled"
"2018-02-06 10:25:54","BCN/BTC","16074755444","sell","limit","1000","0","0.0000004847","canceled"
"2018-02-06 10:25:51","BCN/BTC","16074750828","sell","limit","5000","0","0.0000004850","canceled"
"2018-02-06 10:25:42","BCN/BTC","16074740733","sell","limit","1000","0","0.0000004850","canceled"
"2018-02-06 10:25:39","BCN/BTC","16074738058","sell","limit","5000","0","0.0000004848","canceled"
"2018-02-06 10:25:33","BCN/BTC","16074728871","sell","limit","1000","0","0.0000004848","canceled"
"2018-02-06 10:25:30","BCN/BTC","16074724154","sell","limit","5000","0","0.0000004850","canceled"
"2018-02-06 10:25:24","BCN/BTC","16074715825","sell","limit","1000","0","0.0000004850","canceled"
"2018-02-06 10:25:21","BCN/BTC","16074712414","sell","limit","5000","0","0.0000004848","canceled"
"2018-02-06 10:25:15","BCN/BTC","16074704256","sell","limit","1000","0","0.0000004848","canceled"
"2018-02-06 10:25:12","BCN/BTC","16074698985","sell","limit","5000","0","0.0000004850","canceled"
"2018-02-06 10:25:06","BCN/BTC","16074691014","sell","limit","1000","0","0.0000004850","canceled"
"2018-02-06 10:25:03","BCN/BTC","16074687215","sell","limit","5000","0","0.0000004848","canceled"
"2018-02-06 10:24:57","BCN/BTC","16074679567","sell","limit","1000","0","0.0000004848","canceled"
"2018-02-06 10:24:54","BCN/BTC","16074674542","sell","limit","5000","0","0.0000004850","canceled"
"2018-02-06 10:24:44","BCN/BTC","16074661325","sell","limit","1000","0","0.0000004850","canceled"
"2018-02-06 10:24:42","BCN/BTC","16074659370","sell","limit","5000","0","0.0000004848","canceled"
"2018-02-06 10:24:32","BCN/BTC","16074644628","sell","limit","1000","0","0.0000004848","canceled"
"2018-02-06 10:24:29","BCN/BTC","16074639330","sell","limit","5000","0","0.0000004850","canceled"
"2018-02-06 10:24:23","BCN/BTC","16074628878","sell","limit","1000","0","0.0000004850","canceled"
"2018-02-06 10:24:20","BCN/BTC","16074625249","sell","limit","5000","0","0.0000004848","canceled"
"2018-02-06 10:24:14","BCN/BTC","16074614871","sell","limit","1000","0","0.0000004848","canceled"
"2018-02-06 10:24:11","BCN/BTC","16074610881","sell","limit","5000","0","0.0000004851","canceled"
"2018-02-06 10:24:06","BCN/BTC","16074602972","sell","limit","1000","0","0.0000004851","canceled"
"2018-02-06 10:24:03","BCN/BTC","16074597979","sell","limit","5000","0","0.0000004853","canceled"
"2018-02-06 10:23:56","BCN/BTC","16074587314","sell","limit","1000","0","0.0000004853","canceled"
"2018-02-06 10:23:53","BCN/BTC","16074581314","sell","limit","5000","0","0.0000004851","canceled"
"2018-02-06 10:23:47","BCN/BTC","16074572930","sell","limit","1000","0","0.0000004851","canceled"
"2018-02-06 10:23:44","BCN/BTC","16074569291","sell","limit","5000","0","0.0000004860","canceled"
"2018-02-06 10:23:38","BCN/BTC","16074559107","sell","limit","1000","0","0.0000004860","canceled"
"2018-02-06 10:23:35","BCN/BTC","16074553704","sell","limit","5000","0","0.0000004857","canceled"
"2018-02-06 10:23:29","BCN/BTC","16074543196","sell","limit","1000","0","0.0000004857","canceled"
"2018-02-06 10:23:26","BCN/BTC","16074537727","sell","limit","5000","0","0.0000004857","canceled"
"2018-02-06 10:23:20","BCN/BTC","16074528481","sell","limit","1000","0","0.0000004857","canceled"
"2018-02-06 10:23:17","BCN/BTC","16074523252","sell","limit","5000","0","0.0000004865","canceled"
"2018-02-06 10:23:11","BCN/BTC","16074512468","sell","limit","1000","0","0.0000004865","canceled"
"2018-02-06 10:23:08","BCN/BTC","16074507135","sell","limit","5000","0","0.0000004874","canceled"
"2018-02-06 10:23:02","BCN/BTC","16074499048","sell","limit","1000","0","0.0000004874","canceled"
"2018-02-06 10:22:59","BCN/BTC","16074495229","sell","limit","5000","0","0.0000004866","canceled"
"2018-02-06 10:22:53","BCN/BTC","16074484747","sell","limit","1000","0","0.0000004866","canceled"
"2018-02-06 10:22:50","BCN/BTC","16074480956","sell","limit","5000","0","0.0000004869","canceled"
"2018-02-06 10:22:44","BCN/BTC","16074474071","sell","limit","1000","0","0.0000004869","canceled"
"2018-02-06 10:22:41","BCN/BTC","16074470635","sell","limit","5000","0","0.0000004871","canceled"
"2018-02-06 10:22:35","BCN/BTC","16074460864","sell","limit","1000","0","0.0000004871","canceled"
"2018-02-06 10:22:32","BCN/BTC","16074455521","sell","limit","5000","0","0.0000004873","canceled"
"2018-02-06 10:22:26","BCN/BTC","16074445436","sell","limit","1000","0","0.0000004873","canceled"
"2018-02-06 10:22:16","BCN/BTC","16074430503","sell","limit","1000","1000","0.0000004844","filled"
"2018-02-06 10:22:02","BCN/BTC","16074407556","sell","limit","1000","900","0.0000004842","filled"
"2018-02-06 10:21:59","BCN/BTC","16074403832","sell","limit","5000","0","0.0000004883","canceled"
"2018-02-06 10:21:53","BCN/BTC","16074393282","sell","limit","1000","0","0.0000004883","canceled"
"2018-02-06 10:21:50","BCN/BTC","16074388671","sell","limit","5000","5000","0.0000004848","filled"
"2018-02-06 10:21:44","BCN/BTC","16074381976","sell","limit","1000","200","0.0000004848","canceled"
"2018-02-06 10:21:41","BCN/BTC","16074378382","sell","limit","5000","4300","0.0000004846","filled"
"2018-02-06 10:21:35","BCN/BTC","16074371189","sell","limit","1000","1000","0.0000004846","filled"
"2018-02-06 10:21:32","BCN/BTC","16074367514","sell","limit","5000","0","0.0000004848","canceled"
"2018-02-06 10:21:26","BCN/BTC","16074358263","sell","limit","1000","0","0.0000004848","canceled"
"2018-02-06 10:21:23","BCN/BTC","16074353108","sell","limit","5000","0","0.0000004846","canceled"
"2018-02-06 10:21:15","BCN/BTC","16074340022","sell","limit","1000","0","0.0000004846","canceled"
"2018-02-06 10:21:12","BCN/BTC","16074334615","sell","limit","5000","0","0.0000004848","canceled"
"2018-02-06 10:21:04","BCN/BTC","16074323465","sell","limit","1000","0","0.0000004848","canceled"
"2018-02-06 10:21:01","BCN/BTC","16074319906","sell","limit","5000","0","0.0000004849","canceled"
"2018-02-06 10:20:53","BCN/BTC","16074306842","sell","limit","1000","0","0.0000004849","canceled"
"2018-02-06 10:20:50","BCN/BTC","16074301074","sell","limit","5000","0","0.0000004836","canceled"
"2018-02-06 10:20:44","BCN/BTC","16074290621","sell","limit","1000","200","0.0000004836","canceled"
"2018-02-06 10:20:30","BCN/BTC","16074267617","sell","limit","1000","1000","0.0000004836","filled"
"2018-02-06 10:20:27","BCN/BTC","16074261602","sell","limit","5000","0","0.0000004836","canceled"
"2018-02-06 10:20:20","BCN/BTC","16074251160","sell","limit","1000","0","0.0000004836","canceled"
"2018-02-06 10:20:17","BCN/BTC","16074246170","sell","limit","5000","0","0.0000004838","canceled"
"2018-02-06 10:20:11","BCN/BTC","16074234945","sell","limit","1000","0","0.0000004838","canceled"
"2018-02-06 10:19:56","BCN/BTC","16074211968","sell","limit","5000","5000","0.0000004836","filled"
"2018-02-06 10:19:49","BCN/BTC","16074200466","sell","limit","1000","0","0.0000004836","canceled"
"2018-02-06 10:19:46","BCN/BTC","16074195747","sell","limit","5000","0","0.0000004838","canceled"
"2018-02-06 10:19:40","BCN/BTC","16074184832","sell","limit","1000","0","0.0000004838","canceled"
"2018-02-06 10:19:37","BCN/BTC","16074181121","sell","limit","5000","0","0.0000004836","canceled"
"2018-02-06 10:19:29","BCN/BTC","16074170008","sell","limit","1000","0","0.0000004836","canceled"
"2018-02-06 10:19:26","BCN/BTC","16074165170","sell","limit","5000","0","0.0000004838","canceled"
"2018-02-06 10:19:20","BCN/BTC","16074156405","sell","limit","1000","0","0.0000004838","canceled"
"2018-02-06 10:19:17","BCN/BTC","16074151371","sell","limit","5000","0","0.0000004836","canceled"
"2018-02-06 10:19:08","BCN/BTC","16074139809","sell","limit","1000","0","0.0000004836","canceled"
"2018-02-06 10:19:05","BCN/BTC","16074135733","sell","limit","5000","0","0.0000004838","canceled"
"2018-02-06 10:18:59","BCN/BTC","16074127800","sell","limit","1000","0","0.0000004838","canceled"
"2018-02-06 10:18:56","BCN/BTC","16074123295","sell","limit","5000","0","0.0000004836","canceled"
"2018-02-06 10:18:50","BCN/BTC","16074113029","sell","limit","1000","0","0.0000004836","canceled"
"2018-02-06 10:18:47","BCN/BTC","16074107093","sell","limit","5000","0","0.0000004838","canceled"
"2018-02-06 10:18:41","BCN/BTC","16074096388","sell","limit","1000","0","0.0000004838","canceled"
"2018-02-06 10:18:38","BCN/BTC","16074091941","sell","limit","5000","0","0.0000004836","canceled"
"2018-02-06 10:18:32","BCN/BTC","16074083657","sell","limit","1000","0","0.0000004836","canceled"
"2018-02-06 10:18:29","BCN/BTC","16074078334","sell","limit","5000","0","0.0000004838","canceled"
"2018-02-06 10:18:23","BCN/BTC","16074067641","sell","limit","1000","0","0.0000004838","canceled"
"2018-02-06 10:18:20","BCN/BTC","16074063941","sell","limit","5000","0","0.0000004833","canceled"
"2018-02-06 10:18:10","BCN/BTC","16074047397","sell","limit","1000","0","0.0000004833","canceled"
"2018-02-06 10:18:08","BCN/BTC","16074042324","sell","limit","5000","0","0.0000004835","canceled"
"2018-02-06 10:17:59","BCN/BTC","16074029347","sell","limit","1000","0","0.0000004835","canceled"
"2018-02-06 10:17:56","BCN/BTC","16074024214","sell","limit","5000","0","0.0000004833","canceled"
"2018-02-06 10:17:50","BCN/BTC","16074013405","sell","limit","1000","0","0.0000004833","canceled"
"2018-02-06 10:17:47","BCN/BTC","16074008145","sell","limit","5000","0","0.0000004833","canceled"
"2018-02-06 10:17:41","BCN/BTC","16073997710","sell","limit","1000","0","0.0000004833","canceled"
"2018-02-06 10:17:38","BCN/BTC","16073992116","sell","limit","5000","0","0.0000004835","canceled"
"2018-02-06 10:17:28","BCN/BTC","16073976669","sell","limit","1000","0","0.0000004835","canceled"
"2018-02-06 10:17:25","BCN/BTC","16073971872","sell","limit","5000","0","0.0000004833","canceled"
"2018-02-06 10:17:19","BCN/BTC","16073962921","sell","limit","1000","0","0.0000004833","canceled"
"2018-02-06 10:17:17","BCN/BTC","16073958064","sell","limit","5000","0","0.0000004834","canceled"
"2018-02-06 10:17:10","BCN/BTC","16073944793","sell","limit","1000","0","0.0000004834","canceled"
"2018-02-06 10:16:59","BCN/BTC","16073923248","sell","limit","3200","700","0.0000004822","filled"
"2018-02-06 10:16:17","BCN/BTC","16073858095","sell","limit","3200","3200","0.0000004822","filled"
"2018-02-06 10:16:14","BCN/BTC","16073854001","sell","limit","5000","0","0.0000004825","canceled"
"2018-02-06 10:16:08","BCN/BTC","16073844988","sell","limit","3200","0","0.0000004825","canceled"
"2018-02-06 10:16:06","BCN/BTC","16073840126","sell","limit","5000","0","0.0000004825","canceled"
"2018-02-06 10:16:00","BCN/BTC","16073833344","sell","limit","3200","0","0.0000004825","canceled"
"2018-02-06 10:15:56","BCN/BTC","16073828459","sell","limit","5000","0","0.0000004825","canceled"
"2018-02-06 10:15:50","BCN/BTC","16073817951","sell","limit","3200","0","0.0000004825","canceled"
"2018-02-06 10:15:47","BCN/BTC","16073813646","sell","limit","5000","0","0.0000004825","canceled"
"2018-02-06 10:15:41","BCN/BTC","16073804181","sell","limit","3200","0","0.0000004825","canceled"
"2018-02-06 10:15:38","BCN/BTC","16073800943","sell","limit","5000","0","0.0000004824","canceled"
"2018-02-06 10:15:32","BCN/BTC","16073790608","sell","limit","3200","0","0.0000004824","canceled"
"2018-02-06 10:15:29","BCN/BTC","16073785099","sell","limit","5000","0","0.0000004822","canceled"
"2018-02-06 10:15:23","BCN/BTC","16073775827","sell","limit","3200","0","0.0000004822","canceled"
"2018-02-06 10:15:21","BCN/BTC","16073772507","sell","limit","5000","0","0.0000004823","canceled"
"2018-02-06 10:15:15","BCN/BTC","16073762857","sell","limit","3200","0","0.0000004823","canceled"
"2018-02-06 10:14:10","BCN/BTC","16073660396","sell","limit","1000","0","0.0000004822","canceled"
"2018-02-06 10:14:07","BCN/BTC","16073655680","sell","limit","5000","0","0.0000004824","canceled"
"2018-02-06 10:14:01","BCN/BTC","16073646824","sell","limit","1000","0","0.0000004824","canceled"
"2018-02-06 10:13:58","BCN/BTC","16073641644","sell","limit","5000","0","0.0000004822","canceled"
"2018-02-06 10:13:52","BCN/BTC","16073631595","sell","limit","1000","0","0.0000004822","canceled"
"2018-02-06 10:13:49","BCN/BTC","16073626173","sell","limit","5000","0","0.0000004822","canceled"
"2018-02-06 10:13:43","BCN/BTC","16073617365","sell","limit","1000","0","0.0000004822","canceled"
"2018-02-06 10:13:40","BCN/BTC","16073613292","sell","limit","5000","0","0.0000004824","canceled"
"2018-02-06 10:13:34","BCN/BTC","16073605198","sell","limit","1000","0","0.0000004824","canceled"
"2018-02-06 10:13:31","BCN/BTC","16073600798","sell","limit","5000","0","0.0000004822","canceled"
"2018-02-06 10:13:25","BCN/BTC","16073591399","sell","limit","1000","0","0.0000004822","canceled"
"2018-02-06 10:13:22","BCN/BTC","16073587616","sell","limit","5000","0","0.0000004823","canceled"
"2018-02-06 10:13:16","BCN/BTC","16073578905","sell","limit","1000","0","0.0000004823","canceled"
"2018-02-06 10:13:13","BCN/BTC","16073573785","sell","limit","5000","0","0.0000004823","canceled"
"2018-02-06 10:13:04","BCN/BTC","16073560341","sell","limit","1000","0","0.0000004823","canceled"
"2018-02-06 10:13:01","BCN/BTC","16073556009","sell","limit","5000","0","0.0000004825","canceled"
"2018-02-06 10:12:55","BCN/BTC","16073548100","sell","limit","1000","0","0.0000004825","canceled"
"2018-02-06 10:12:52","BCN/BTC","16073543329","sell","limit","5000","0","0.0000004822","canceled"
"2018-02-06 10:12:46","BCN/BTC","16073533938","sell","limit","1000","0","0.0000004822","canceled"
"2018-02-06 10:12:43","BCN/BTC","16073528830","sell","limit","5000","0","0.0000004824","canceled"
"2018-02-06 10:12:37","BCN/BTC","16073519859","sell","limit","1000","0","0.0000004824","canceled"
"2018-02-06 10:12:34","BCN/BTC","16073515545","sell","limit","5000","0","0.0000004822","canceled"
"2018-02-06 10:12:28","BCN/BTC","16073504885","sell","limit","1000","0","0.0000004822","canceled"
"2018-02-06 10:12:25","BCN/BTC","16073499594","sell","limit","5000","0","0.0000004824","canceled"
"2018-02-06 10:12:19","BCN/BTC","16073491772","sell","limit","1000","0","0.0000004824","canceled"
"2018-02-06 10:12:16","BCN/BTC","16073486647","sell","limit","5000","0","0.0000004822","canceled"
"2018-02-06 10:12:10","BCN/BTC","16073476134","sell","limit","1000","0","0.0000004822","canceled"
"2018-02-06 10:12:07","BCN/BTC","16073469412","sell","limit","5000","0","0.0000004825","canceled"
"2018-02-06 10:12:02","BCN/BTC","16073461414","sell","limit","1000","0","0.0000004825","canceled"
"2018-02-06 10:11:58","BCN/BTC","16073454290","sell","limit","5000","0","0.0000004823","canceled"
"2018-02-06 10:11:52","BCN/BTC","16073442047","sell","limit","1000","0","0.0000004823","canceled"
"2018-02-06 10:11:49","BCN/BTC","16073437588","sell","limit","5000","0","0.0000004825","canceled"
"2018-02-06 10:11:43","BCN/BTC","16073430053","sell","limit","1000","0","0.0000004825","canceled"
"2018-02-06 10:11:37","BCN/BTC","16073417867","sell","limit","5000","0","0.0000004822","canceled"
"2018-02-06 10:11:31","BCN/BTC","16073405726","sell","limit","1000","0","0.0000004822","canceled"
"2018-02-06 10:11:28","BCN/BTC","16073399113","sell","limit","5000","0","0.0000004825","canceled"
"2018-02-06 10:11:22","BCN/BTC","16073391022","sell","limit","1000","0","0.0000004825","canceled"
"2018-02-06 10:11:19","BCN/BTC","16073385831","sell","limit","5000","0","0.0000004823","canceled"
"2018-02-06 10:11:13","BCN/BTC","16073373947","sell","limit","1000","0","0.0000004823","canceled"
"2018-02-06 10:11:10","BCN/BTC","16073368080","sell","limit","5000","0","0.0000004823","canceled"
